"shutdown_id";"comment"
2661;Ульяновск г, Репина ул, д. 55, 53
2662;Ульяновск г, Репина ул, д. 55, 53
2663;Ульяновск г, Северный Венец ул, д. 32
2664;Ульяновск г, Сельдинская ул, д. 0, 1/А, 1/Б, 1/В, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 1А, 20, 21, 22, 23, 24, 25, 26, 28, 29, 3, 30, 31, 32/А, 33, 34, 35, 36, 38, 4, 40, 42, 44, 45, 45А, 46, 48, 49, 5, 51, 52, 53, 54, 55, 57, 59, 6, 60, 61, 62, 63, 64, 65, 7, 8, 9 Ульяновск г, Степная ул, д. 0, 22, 31, 32, 33, 33/а, 34, 34п.Дачный, 35, 36/В, 36Д, 37, 37а, 38, 39, 40, 41, 42, 42/а, 43, 44, 45, 47, 49, 51, 53/а, 57/а
2665;"утечка  из в/к Д=100, без ХВС К. Маркса 38,42; Робеспьера 81,85,101"
2666;Ульяновск г, Западный Пригород 1-я ул, д. 13, 17, 19, 22, 25, 27, 29, 29а, 30/А, 30а, 31, 32, 33, 34, 37, 41, 41/, 41/А, 43, 45, 45/А, 46, 5, 53, 7, 9 Ульяновск г, Западный Пригород 2-я ул, д. 1, 10, 12, 123, 125, 127, 14, 15, 16, 17, 18, 2, 20, 23, 24, 25, 26, 26/А, 27, 27/А, 30, 6, 72, 79, 8, 9 Ульяновск г, Урицкого ул, д. 11, 11А, 11Б, 13, 15, 17, 23, 23А, 23Б, 25, 33, 9, 92 Ульяновск г, Минаева ул, д. 46 Ульяновск г, Нариманова пр-кт, д. 1/В Ульяновск г, Некрасова ул, д. 100, 101, 102, 103, 104, 105, 106, 108, 110, 112, 114, 116, 118, 120, 122, 75, 75/А, 77, 78, 79, 80, 81, 82, 83, 85, 86, 87, 89, 90, 91, 92, 93, 94, 95, 95/А, 96, 97, 98, 99 Ульяновск г, Новикова пер, д. 1, 19, 22, 24, 25, 26, 27, 29, 3, 30, 31, 36, 38, 38/А, 40, 42, 50 Ульяновск г, Крупской ул, д. 100, 103, 107, 109, 96, 98, 99 Ульяновск г, Лермонтова ул, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 2, 2/А, 20/А, 21, 22/Б, 24, 25, 25/2, 3, 4, 5, 5/А, 6, 7, 8, 9 Ульяновск г, Омская ул, д. 100, 101, 102, 103, 104, 105, 106
2667;М.Шоссе 71- утечка в проходном канале Д-200. Без хвс М.Шоссе 69, 71,73
2668;Полбина 67 - из п/з Д-100. Без хвс Полбина 65,67
2669;К. Маркса 38 утечка из колодца д=150, без ХВС Робеспьера 79, 81, 85, 89, 101, К. Маркса 38, 42.
2670;пос. Дачный ул. Степная 1 утечка из в/к д=400. Без ХВС пос. Дачный.
2671;Пригородный Фасадная 31 утечка из колодца д=40, без ХВС Фасадная 31, 33, Речная, Садовников, Есенина,  Поэта Эрлиха.
2672;из п/з Д=50, без ХВС Пушкарева 66
2673;"замена задвижки Д=100, без ХВС Шолмова 5,5а; Промышленная 66-84(четн.), 61-99 (неч.)"
2674;Ульяновск г, Железнодорожная ул, д.  45 Ульяновск г, Кирова ул, д. 52, 50
2675;Ульяновск г, Железнодорожная ул, д. 45 Ульяновск г, Кирова ул, д. 52, 50
2676;из п/з Д=100, без ХВС пр. Гая 39
2677;Пригородный Фасадная 31 утечка из колодца д=40, без ХВС Фасадная 31, 33, Речная, Садовников, Есенина,  Поэта Эрлиха.
2678;Ульяновск г, Юности ул, д. 2, 10
2681;"ПОД ОТКЛЮЧЕНИЕ ЦО ПОПАДАЮТ СЛЕДУЮЩИЕ АДРЕСА: БУЛЬВАР ЛЬВОВСКИЙ 2, 9,11; ПР-Т СОЗИДАТЕЛЕЙ 2,8; БУЛЬВАР ПЕНЗЕНСКИЙ 7, 11; ПР-Т ФИЛАТОВА 2"
2682;Ульяновск г, Врача Сурова пр-кт, д. 35, 33
2683;Ульяновск г, Хрустальная ул, д. 16, 16А, 22, 24, 26, 3А, 3Б, 3В Ульяновск г, Серафимовича ул, д. 27, 29, 36, 38, 40, 42, 44, 46, 48 Ульяновск г, Соловьева ул, д. 1западнее Ульяновск г, Щорса ул, д. 57/10А, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68/12 А, 68/12А, 70 Ульяновск г, Обувщиков проезд, д. 8 Ульяновск г, Кольцевая ул, д. 3А
2684;Ульяновск г, Нариманова пр-кт, д. 23, 25, 21, 0, 29, 27 Ульяновск г, Ватутина ул, д. 20 Ульяновск г, Глинки ул, д. 3, 1
2685;Ульяновск г, Самарская ул, д. 11, 13,  Ульяновск г, Камышинская ул, д. 0, 18, 27
2686;Ульяновск г, Самарская ул, д. 11, 13, 15, 12 Ульяновск г, Камышинская ул, д. 27
2687;из п/з Д=100 чуг. Без хвс 12 Сентября  81-99, 106а (д/с № 132), Куйбышева 2 ( След, изолятор), 3 (шк. № 40), 4 ( техникум),Минаева  8 (д/с № 6)
2688;Урицкого - К.Маркса - замена узла Д-200. Без хвс Урицкого 35-45, 98а-100а
2689;Мостостроителей 31 из п/з Д-150. Без хвс Мостостроителе
2690;Ульяновск г, Врача Сурова пр-кт, д. 33, 35
2691;Ульяновск г, Московская ул, д. 6, 8 Ульяновск г, Жуковского ул, д. 89 Ульяновск г, 9 Мая ул, д. 80
2692;Ульяновск г, Северный Венец ул, д. 32
2693;Ак. Павлова 75- утечка из в/к Д-100. Без хвс  Ак. Павлова 73-79,83а
2694;Ульяновск г, Горького пер, д. 5, 7, 12, 10, 14, 8, 9, 4, 6, 1, 11, 2, 3 Ульяновск г, Горького 2-й пер, д. 10, 8, 4, 7, 11, 1/74, 3, 12, 9, 5, 6, 13 Ульяновск г, Степанова пер, д. 10, 2, 11, 3, 6, 9, 1, 5, 12, 8, 7, 4, 13 Ульяновск г, Сурикова пер, д. 10, 4, 8, 3, 2, 5, 9, 1, 6, 11, 12, 7 Ульяновск г, Тельмана ул, д. 57, 59, 35, 41, 72, 80, 33, 96, 104, 98, 27, 23, 92, 100, 31, 21/72, 25, 29, 47, 55, 102, 70, 76, 94, 49, 51, 84, 106, 37, 74, 78, 53, 82, 39, 61 Ульяновск г, Тузова пер, д. 3, 6, 10, 8, 2, 4, 12 Ульяновск г, Марии Мусоровой ул, д. 32, 9, 25, 31, 16, 34, 13, 27, 7, 15, 18, 20, 23, 17, 10, 4, 36, 19, 21, 38, 14, 44, 21/А, 3, 40, 42, 21/Б, 29, 20/А, 22, 5, 8, 12, 6/29, 11 Ульяновск г, Московская ул, д. 38, 13, 37, 5, 14, 18, 4/82, 1А, 24, 35, 22, 39, 7, 41, 16, 34, 40, 36, 12, 5А, 20, 32, 9, 6, 30, 6/ул.Московская 8, 8 Ульяновск г, Нахимова пер, д. 12, 2/А, 2/Б, 5, 1Б, 2/28, 11, 4/а, 10, 1/б, 7, 6/А, 8, 1, 6, 1/А, 3/А, 13Б, 1В, 3, 1уч., 9, 13, 4 Ульяновск г, Одесская ул, д. 4
2695;Минаева 38 утечка из-под земли д=300, без ХВС Минаева 20-42.
2696;"12 сентября 90 утечка из-под земли д=150, без ХВС 12 сентября 81-99, 90, 94 106 а (д/с №132), Минаева 4-12, Куйбышева 2, 3 ( шк. №40), 4 (техникум), 3 Интернационала 13, Малосаратовская 3а (д/с №159)."
2697;"12 сентября 90 утечка из-под земли д=150, без ХВС 12 сентября 81-99, 90, 94 106 а (д/с №132), Минаева 4-12, Куйбышева 2, 3 ( шк. №40), 4 (техникум), 3 Интернационала 13, Малосаратовская 3а (д/с №159)."
2698;Ульяновск г, Новый Венец б-р, д. 1, 1а, 3/4, 4 Ульяновск г, Коммунистическая ул, д. 0, 3 Ульяновск г, Ленина пл, д. 0, 1, 6 Ульяновск г, Гимова ул, д. 0 Ульяновск г, Плеханова ул, д. 18 Ульяновск г, Ленина ул, д. 13, 5 Ульяновск г, Ипподромная ул, д. 4а Ульяновск г, Спасская ул, д. 10, 12А, 16 Ульяновск г,  , д. 0 Ульяновск г, Карамзина сквер, д. 0, 3, 3/2 Ульяновск г, Соборная пл, д. 0, 19, 6, 8
2699;Ульяновск г, 3 Интернационала ул, д. 0 Ульяновск г, Минаева ул, д. 0, 20, 20/ 12 Сентября, 22, 24, 26, 28, 30, 32, 34, 36, 36.1, 38, 38/1, 40, 42, 42кв.2, 44, 46, 5, 7, 7А Ульяновск г, Льва Толстого ул, д. 20 Ульяновск г, Железной Дивизии ул, д. 0 Ульяновск г, Карла Либкнехта ул, д. 0/ул.Ж.Дивизии, 12, 14, 15, 20, 22, 22кв. 130, 24, 24/5А, стр.1 Ульяновск г, 12 Сентября ул, д. 106А
2700;Минина 21 закрыли для УК.
2701;Станкостроителей 16 - утечка из в/к Д-150. Без хвс Станкостроителей 16-22
2702;Ульяновск г, Радищева ул, д. 3 корп.1, 3корпус1 кв.32, 3,корп 1,, 3к1, 3корп. 1, 3бокс 8, 3к.1, 3корпус1, 5, 3, корп.1, , 31, 3кор.1 кв.30, 3корпус 1, 3 Ульяновск г, Красноармейская ул, д. 15/39, 5/39, 18, 4, 6, 12/2, 10, 16, 17, 23, 2012, 12, 12/4 Ульяновск г,  , д. 0 Ульяновск г, Гончарова ул, д. 46, 11, 0, 42/А кв.3, 48/2, 40, 40/9, 42быв.кв. 99, 11А, 42, 388, 52А, 54, 56/2 быв. кв.45,44, 562, 48, 54А, 6/2, 31, 31/1, 38/8, 44, 56/2, 36, 56, 38, 50, 0сев.зд.№11 уч. №1, 52, 42А Ульяновск г, Ленина ул, д. 81, 128, 132, 124, 126(вход со двора), 4, 126, 130, 0 Ульяновск г, Спасская ул, д. 19, 10, 15, 171, 14/5, 14, 18, 18А, 199, 16, 17, 19/9 Ульяновск г, Дворцовая ул, д. 8, 6, 2, 5, 7, 3, 2/13 Ульяновск г, Бебеля ул, д. 1 Ульяновск г, Дмитрия Ульянова ул, д. 7, 7/а, 4, 5/Б, 9 Ульяновск г, Гимова ул, д. 0 Ульяновск г, Минаева ул, д. 42, 46 Ульяновск г, Пластова б-р, д. 4, 6 Ульяновск г, Пожарный пер, д. 8 Ульяновск г, Карла Маркса ул, д. 5, 7, 3А, 7А, 1, 0 Ульяновск г, Новый Венец б-р, д.
2703;Ульяновск г, Школьная ул, д. 14, 16, 6, 8, 18, 20, 10, 22, 12, 24 Ульяновск г, Швера пер, д. 5, 10, 9, 7, 6, 12, 8, 253, 3, 2, 4, 11 Ульяновск г, Гая пр-кт, д. 56, 32, 46, 42, 0, 52, 34, 48, 54, 40, 50, 5, 36, 38 Ульяновск г, Хрустальный пер, д. 5, 11, 9, 3, 1, 7 Ульяновск г, Локомотивный 1-й пер, д. 1 Ульяновск г, Локомотивная ул, д. 103, 93, 113, 109, 56, 89, 69, 105, 79, 95, 87, 71, 101, 73, 107, 99, 91, 77, 83, 0, 75 Ульяновск г, Крылова ул, д. 3, 6, 8, 7, 2, 4, 5 Ульяновск г, Хрустальная ул, д. 0 Ульяновск г, Крылова пер, д. 4, 1, 7, 3, 5 Ульяновск г, Державина ул, д. 15
2704;Ульяновск г, Локомотивная ул, д. 70, 48, 0, 80, 46, 52, 50, 62, 66, 64, 78, 88, 54, 60, 44, 113, 58, 76, 56, 96 Ульяновск г, Диспетчерская ул, д. 13, 9, 6, 15, 10, 12, 14, 5, 17, 7, 11 Ульяновск г, Диспетчерский пер, д. 29, 49
2705;из п/з Д=300, без ХВС Минаева 20-46 (четн.)
2706;из п/з Д=100, без ХВС Назарьева 1-20
2707;"из в/к Д=100, без ХВС ""Винновские квартала"""
2708;"замена участка в/с Д=400, без ХВС Рябикова 22,24,32,40; Промышленная 30,32,38"
2709;Ульяновск г, Полевой 1-й пер, д. 15/А, 15/Б, 15/В, 15/Г, 15Г, 4 Ульяновск г, Полевой 2-й пер, д. 16/А, 16/Б, 16/Г, 16В Ульяновск г, Солнечная ул, д. 101, 103, 105, 107, 109, 11, 111, 113, 115, 117, 119, 121, 81/16, 83, 85, 87, 89, 91, 93, 95, 97, 99 Ульяновск г, Широкий пер, д. 1, 2, 3, 4, 5, 6, 7, 8 Ульяновск г, Московская ул, д. 0, 2 Ульяновск г, Одесская ул, д. 1, 1к.1, 1к.2, 1корп 1, 1корп 2 Ульяновск г, Гладышева ул, д. 1, 10, 11, 13, 14, 15, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Котовского ул, д. 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45 Ульяновск г, Оренбургская ул, д. 10, 12, 14, 16, 18, 20, 22, 32А, 6, 8 Ульяновск г, Панферова ул, д. 15, 17, 18, 19, 20, 22, 24, 25, 26, 27, 28, 29, 30, 31, 31А, 32, 34, 39, 41, 43, 44, 45, 47, 49, 51, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94 Ульяновск г, Врача Михайлова ул, д. 22 Ульяновск г, Жуковского ул, д. 45, 47, 49,
2710;Красноярская 68 из п/з Д- 100. Без хвс Вырыпаевка
2711;Пер. Каравко 6 - из п/з Д-100. Без хвс пер. Каравко 4-10, пер. Комиссара Иванова 5,7
2712;"3 Интернационала 4- из п/з Д-50. Без хвс 3 Интернационала 2, 4"
2713;Артема 25 утечка из-под земли д=300, без ХВС Артема 25, 29.
2714;Ульяновск г, Димитровградское ш, д. 0, 0/(дох. дом Спектр), 0/40 лет Октября, 0/ж/д станция, 0/север.Привокз.6А , 0/ул.Димитрова, 0/ул.Жуковского Ульяновск г, Привокзальная ул, д. 11.13.15.17, 2, 4, 9 Ульяновск г, Гоголя ул, д. 10 Ульяновск г, Крайний пер, д. 10, 12, 14, 15, 16, 16а, 17, 18, 19, 1а, 2, 21, 22, 23, 24, 25, 25А, 26, 27, 28, 3, 30, 31, 32, 33, 34, 36, 3А, 4, 42, 44, 44А, 45, 48, 48а, 49, 4д, 5, 6, 6Б, 7, 7А, 8, 8А, 9, 9а Ульяновск г, Крайняя ул, д. 11, 3, 4, 5, 9 Ульяновск г, Майская Гора ул, д. 1, 10, 11, 12, 13, 14, 15, 17, 25, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Майская Гора пер, д. 0 Ульяновск г, Балтийская ул, д. 0 Ульяновск г, Вокзальная ул, д. 1, 4, 7 Ульяновск г, Димитрова ул, д. 0/Гоголя 10, 0/ул.Гоголя 10, 1/(СК Олимп), 10, 16, 2, 3, 4, 5, 6, 60, 8, 8А Ульяновск г, МТС-1 ул, д. 1 Ульяновск г, Академика Павлова ул, д. 0, 1, 10, 12, 14, 16, 16а, 17, 19, 21, 23, 25, 3, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49, 5, 51, 51А, 53, 53А, 55, 56, 57, 59, 59А, 67/А, 71, 73, 75,
2715;"из в/к Д=250, без ХВС УКСМ 1,2,4,4а,5,5а,6,9,11; Хваткова 1а,1в,1г"
2716;из п/з Д=300, без ХВС Минаева 20-42 (четн.)
2717;из п/з Д=150, без ХВС ул. Ульяновская-30 ч/д
2718;"замена задвиж. Д=100 в ком./тон. , без ХВС Авиастроителей 4,6; Филатова 13,15"
2719;Ульяновск г, Огарева 1-й пер, д. 29, 2А/2, 9 Ульяновск г, Огарева 2-й пер, д. 1, 3, 5, 7 Ульяновск г, Ушакова пер, д. 1, 10, 11, 12, 13, 14, 2, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Хахарева пер, д. 1, 10, 11, 12, 14, 2, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Чердаклинская ул, д. 10, 12, 14, 16, 4, 6, 8 Ульяновск г, Горького пер, д. 1, 10, 11, 12, 14, 2, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Горького 2-й пер, д. 1/74, 10, 11, 12, 13, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Партизанский пер, д. 1, 10, 11, 12, 13, 14, 16, 18, 2, 23, 25, 27, 29, 3, 31, 33, 35, 4, 5, 6, 7, 8, 9 Ульяновск г, Степанова пер, д. 1, 10, 11, 12, 13, 2, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Сурикова пер, д. 1, 10, 11, 12, 2, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Тельмана ул, д. 100, 102, 104, 106, 21/72, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 47, 49, 51, 53, 55, 57, 59, 61, 70, 72, 74, 76, 78, 80, 82, 84, 92, 94, 96, 98 Ульяновск г, Тузова пер, д. 10, 12, 2, 3, 4, 6, 8 Ульяновск г, Чкалова ул, д. 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23,
2720;Отключение ЦО в связи с ремонтными работами
2721;ул.К.Маркса, 14
2722;Ульяновск г, Азовская ул, д. 93, 66, 57 Ульяновск г, Парниковая ул, д. 29
2723;Ульяновск г, Камышинская ул, д. 19, 17
2724;Ульяновск г, Камышинская ул, д. 19, 17
2725;Ульяновск г, Ленина ул, д. 140, 138, 93
2726;Ульяновск г, Хрустальная ул, д. 10, 10/А, 12, 8, 8/А, 8А Ульяновск г, Серафимовича ул, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 28, 29, 3, 30, 32, 32/А, 34, 36, 38, 4, 40, 42, 44, 46, 48, 5, 6, 6/11, 7, 8, 9 Ульяновск г, Школьная ул, д. 6 Ульяновск г, Школьный пер, д. 1
2727;Ульяновск г, 50-летия ВЛКСМ пр-кт, д. 19
2728;из п\з д300.без воды ул Рябикова 75
2729;Ульяновск г, Димитрова ул, д. 2, 3, 4, 5, 6
2730;ул.Спасская, 12
2731;Ульяновск г, УКСМ ул, д. 5, 10, 30, 13, 9, 11, 4 Ульяновск г, Хваткова ул, д. 1, 2, 12, 7, 3, 14, 10, 5, 11, 9 Ульяновск г, Кленок снт снт, д. 52, 51 Ульяновск г, Виртуальная ул, д. 53
2732;Западный бульвар, 30
2733;Клубная 4 из п/з Д=150 Без хвс дома в границах улиц: Луначарского- пр.Гая- Клубная- Хрустальная
2734;Робеспьера 114- ремонт узла Д-100. Без хвс Крымова 63,65,67,69а, Воробьева 99
2735;Ульяновск г, Льва Толстого ул, д. 24, 26, 28, 32А, 36, 36/9, 61, 63 Ульяновск г, Ленина ул, д. 74 Ульяновск г, Карла Либкнехта ул, д. 5, 7, 7А, 9
2736;Ульяновск г, 3 Интернационала ул, д. 0 Ульяновск г, Минаева ул, д. 0, 20, 20/ 12 Сентября, 22, 24, 26, 28, 30, 32, 34, 36, 36.1, 38, 38/1, 40, 42, 42кв.2, 44, 5, 7, 7А Ульяновск г, Льва Толстого ул, д. 20 Ульяновск г, Железной Дивизии ул, д. 0 Ульяновск г, Карла Либкнехта ул, д. 0/ул.Ж.Дивизии, 12, 14, 15, 20, 22, 22кв. 130, 24, 24/5А, стр.1 Ульяновск г, 12 Сентября ул, д. 106А
2737;Нариманова 118 утечка из-под земли д=300, без ХВС Нариманова 136-142, Спортивная 2а (детский сад №20), Ипподромная 9 (детский сад  №3), 9а (котельная), Ипподромная 6-14, 15-27, Подлесная, Лесоводов, Весенняя, Призовая, Беговая, Спортивная, Ветеринарная.
2738;пр. Гая 11 утечка из-под земли д=150, без ХВС пр. Гая5, 7, 9, 11, 13, пер. Школьный 1, Хрустальная 2, 4, 8.
2739;с. Баратаевка Зеленая 6 утечка из-под земли д=100, без ХВС с. Баратаевка.
2740;Рябикова 110 утечка из колодца д=200, без ХВС Рябикова 110 а, б, 112 а, 116 а, 116 стр. 1.
2741;Ефремова 67 перекладка водопроводной сети д=100, без ХВС Ефремова 67.
2742;из п/з Д=300, без ХВС бул. Пластова 6 , Д.Ульянова 5 б
2743;из в/к Д=100, без ХВС ул. Центральная 1-10
2744;из п/з Д=300, на пониж. давл. Шигаева 15
2745;из п/з Д=150. без воды ул Остовского 11-25 ул.Кролюницкого 16.18.20.Орлова 27
2746;Ульяновск г, Рябикова ул, д. 0, 47, 47А, 49, 49А, 49Б, 51, 53, 55, 60, 61 Ульяновск г, Самарская ул, д. 10, 8, 8а
2747;Ульяновск г, Хваткова ул, д. 1, 12, 5, 7, 3, 0, 14, 11, 9 Ульяновск г, УКСМ ул, д. 5, 30, 9 Ульяновск г, Кленок снт снт, д. 52, 51 Ульяновск г, Виртуальная ул, д. 53
2748;Малосаратовская 8- утечка из п/з Д-200. Без хвс Малосаратовская 5,3 (д/сад № 159), 12 Сентября 83
2749;Ульяновск г, Гая пр-кт, д. 57, 59 Ульяновск г, Варейкиса ул, д. 2, 4
2750;Ульяновск г, Варейкиса ул, д. 2, 4, 57, 6 Ульяновск г, Гая пр-кт, д. 59, 57, 65, 94 Ульяновск г, Гая ул, д. 59
2751;Ульяновск г, Федерации ул, д. 21, 25
2752;Ульяновск г, Федерации ул, д. 6, 7, 8, 22, 28, 26, 19, 29, 13, 12, 9, 21, 4, 14, 15, 25
2753;Ульяновск г, Рылеева пер, д. 14
2754;Ульяновск г, Карбышева ул, д. 25, 23, 21 Ульяновск г, Генерала Тюленева пр-кт, д. 16 Ульяновск г, Казанский 2-й пер, д. 23
2755;Баратаевка с, Новая ул, д. 6, 18, 24, 26, 33, 35, 10, 7, 31, 28, 27, 4, 32, 8, 22, 14, 1, 2, 20, 5, 19, 16, 25, 47, 15, 3, 39, 40, 43, 36, 30, 46, 11, 21, 9, 23, 45, 37, 41, 12, 17, 13, 29, 34 Баратаевка с, Гагарина ул, д. 45, 42, 43, 41, 50, 51, 48, 25, 52, 47, 40, 0 Кротовка с, Новая ул, д. 18, 51, 24, 45, 29, 28 Баратаевка с, Садовая ул, д. 4 Баратаевка с, Мира ул, д. 16, 24, 22, 14 Баратаевка с, Герасимова ул, д. 1, 2
2756;Баратаевка с, Герасимова ул, д. 2, 4, 3, 1 Баратаевка с, Садовая ул, д. 7, 10, 4, 12, 9, 2, 13, 6, 3, 8, 11, 0, 1, 5 Баратаевка с, Гагарина ул, д. 4, 8, 6, 1, 2, 10, 12, 18, 5, 15, 19, 9, 7, 11, 20, 3, 49 Баратаевка с, Мира ул, д. 66, 68
2757;Минаева 4- из п/з Д-200. Без хвс Минаева 4,6,8,
2758;Ульяновск г, Набережная реки Симбирки ул, д. 0, 1, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 3, 31, 33, 35, 37, 39, 41, 43, 45, 51, 59, 7, 9 Ульяновск г, Шевченко ул, д. 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 2/140, 20, 21, 22, 23, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 51, 52, 53, 54, 55, 56, 56/А, 57, 58, 59, 59/А, 6, 6/А, 60, 61, 62, 63, 65, 66, 67, 68, 69, 7, 72, 73, 73/А, 77, 8, 87, 9
2759;Дачный Сельдинская 49 утечка из-под земли д=150, без ХВС Дачный.
2760;Ульяновск г, Карбышева ул, д. 25, 23, 21 Ульяновск г, Генерала Тюленева пр-кт, д. 16 Ульяновск г, Казанский 2-й пер, д. 23 Ульяновск г, Авиастроителей пр-кт, д. 5
2761;пр. Гая 5 санация водопроводной сети д=90, без ХВС Хрустальная 2, пр. Гая 5, 7, 9.
2762;Отрадная/Рябикова утечка из колодца д=100, без ХВС Отрадная 1-9, Шолмова 45, 47, Цветной бул. 9, 9а, 9б
2763;Ульяновск г, Железнодорожная ул, д. 11 Ульяновск г, Малосаратовская ул, д. 2
2764;"40 лет Октября 114 замена задвижки д=100, без ХВС Деева 1-33, В. Мехайлова 2-33."
2765;Ульяновск г, Металлистов ул, д. 1, 3, 4, 6, 8, 9, 11, 14, 10, 13, 12, 2 Ульяновск г, Ленинградская ул, д. 5 Ульяновск г, Академика Сахарова ул, д. 11, 14
2766;Ульяновск г, Генерала Тюленева пр-кт, д. 16, 0, 6 Ульяновск г, Ленинского Комсомола пр-кт, д. 14 Ульяновск г, Карбышева ул, д. 19
2767;Ульяновск г, Ленинского Комсомола пр-кт, д. 14 Ульяновск г, Генерала Тюленева пр-кт, д.  16 Ульяновск г, Тюленева пр-кт, д.  16 Ульяновск г, Карбышева ул, д. 19
2768;Ульяновск г, Академика Сахарова ул, д. 12, 11, 16, 10, 6, 14, 8, 18 Ульяновск г, Ленинградская ул, д. 5
2769;Ульяновск г, Металлистов ул, д. 12, 8, 6, 3, 4, 9, 1, 11, 14, 2, 10, 13 Ульяновск г, Ленинградская ул, д. 5 Ульяновск г, Академика Сахарова ул, д. 11, 14
2770;Ульяновск г, Ленинградская ул, д. 5 Ульяновск г, Академика Сахарова ул, д. 8, 11, 12, 16, 10, 18, 6, 14
2771;"из в/к Д=25, без ХВС К. Маркса 49-131; Новосв. Пригород -50 ч/д; Крупской 2-20; 2 пер. Омский -15 ч/д"
2772;из п/з Д=100, без ХВС Ак. Павлова 59,73,75
2773;Ульяновск г, Ключевая ул, д. 1 Загородный п, Центральная ул, д. 1 Ульяновск г, Центральная ул, д. 1
2774;Ульяновск г, Ключевая ул, д. 1 Загородный п, Центральная ул, д. 1 Ульяновск г, Центральная ул, д. 1
2775;Ульяновск г, Урицкого ул, д. 4, 3, 10, 0, 14, 38, 22, 18, 32, 16, 34, 20, 7, 12, 26, 5, 24, 36, 8 Ульяновск г, Толбухина ул, д. 2 Ульяновск г, Нариманова пр-кт, д. 1, 3, 5, 0
2776;Ульяновск г, Мира 2-й пер, д. 21, 27, 13 Ульяновск г, Федерации ул, д. 20 Ульяновск г, Мира ул, д. 47, 11, 17, 21
2777;Ульяновск г, Мира ул, д. 47, 11, 21, 17 Ульяновск г, Мира 2-й пер, д. 27, 13, 21, 25 Ульяновск г, Федерации ул, д. 20
2778;Ульяновск г, Центральная ул, д. 11, 2, 9, 9/А Ульяновск г, Чистопрудная ул, д. 0, 10, 12, 14, 16, 18, 2, 20, 22, 23, 24, 26, 28, 3, 30, 4, 6, 8 Ульяновск г, Пензенская ул, д. 1, 2, 3, 5, 7, 9 Ульяновск г, Юбилейная ул, д. 1, 2, 3, 4, 5, 6, 7, 8 Ульяновск г, Ярославского ул, д. 1А Ульяновск г, Менжинского ул, д. 1 Ульяновск г, Минаева ул, д. 46 Ульяновск г, Национальная ул, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29А, 3, 30, 32, 38, 5, 9 Ульяновск г, Национальный пер, д. 1, 10, 11, 12, 13, 13а, 14, 2А, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Новосибирская ул, д. 0, 03, 10, 11, 12, 13, 14, 15, 15/11, 16, 17, 18, 19, 2, 20, 20/7а, 21, 22, 23, 24, 25, 26, 27, 29, 31, 33, 35/16, 37, 39/15, 4, 5, 6, 7, 8, 9 Ульяновск г, Приречная ул, д. 1, 11, 13, 15/А, 3, 5, 7, 9 Ульяновск г, Профсоюзная ул, д. 0, 1, 10, 11, 12, 14, 15, 16, 18, 19, 19/А, 2, 2/20, 20, 21, 22, 23А, 24, 26, 28, 29, 29А, 29Б, 3, 30А, 36, 38, 4, 40, 45, 45/а, 45б, 48, 49, 5, 56, 56А, 56стр.2, 58, 6, 60
2779;Куйбышева 3 утечка из колодца д=150, без ХВС Куйбышева 3, 8, 10, 12.
2781;Ульяновск г, Хваткова ул, д. 1, 12, 5, 7, 3, 0, 14, 11, 9 Ульяновск г, УКСМ ул, д. 5, 30, 9 Ульяновск г, Кленок снт снт, д. 52, 51 Ульяновск г, Виртуальная ул, д. 53
2782;Ульяновск г, Краснопролетарская ул, д. 10, 22 Ульяновск г, Шоферов ул, д. 8,
2783;Пр. Гая 87 из п/з Д=150 Без хвс пр.Гая 87, 87а,б
2784;Ульяновск г, Аблукова ул, д. 101, 99, 97
